,date,korea,exchange_rate,usa
665,2001-11-02,4.0,0.0,2.09
666,2001-11-05,4.0,0.0,2.09
667,2001-11-06,4.0,0.0,2.09
668,2001-11-07,4.0,0.0,2.09
669,2001-11-08,4.0,0.0,2.09
670,2001-11-09,4.0,0.0,2.09
671,2001-11-12,4.0,0.0,2.09
672,2001-11-13,4.0,0.0,2.09
673,2001-11-14,4.0,0.0,2.09
674,2001-11-15,4.0,0.0,2.09
675,2001-11-16,4.0,0.0,2.09
676,2001-11-19,4.0,0.0,2.09
677,2001-11-20,4.0,0.0,2.09
678,2001-11-21,4.0,0.0,2.09
679,2001-11-22,4.0,0.0,2.09
680,2001-11-23,4.0,0.0,2.09
681,2001-11-26,4.0,0.0,2.09
682,2001-11-27,4.0,0.0,2.09
683,2001-11-28,4.0,0.0,2.09
684,2001-11-29,4.0,0.0,2.09
685,2001-11-30,4.0,0.0,2.09
686,2001-12-03,4.0,0.0,2.09
687,2001-12-04,4.0,0.0,2.09
688,2001-12-05,4.0,0.0,2.09
689,2001-12-06,4.0,0.0,2.09
690,2001-12-07,4.0,0.0,2.09
691,2001-12-10,4.0,0.0,2.09
692,2001-12-11,4.0,0.0,2.09
693,2001-12-12,4.0,0.0,2.09
694,2001-12-13,4.0,0.0,2.09
695,2001-12-14,4.0,0.0,2.09
696,2001-12-17,4.0,0.0,2.09
697,2001-12-18,4.0,0.0,2.09
698,2001-12-19,4.0,0.0,2.09
699,2001-12-20,4.0,0.0,2.09
700,2001-12-21,4.0,0.0,2.09
701,2001-12-24,4.0,0.0,2.09
702,2001-12-26,4.0,0.0,2.09
703,2001-12-27,4.0,0.0,2.09
704,2001-12-28,4.0,0.0,2.09
705,2001-12-31,4.0,0.0,2.09
706,2002-01-02,4.0,0.0,2.09
707,2002-01-03,4.0,0.0,2.09
708,2002-01-04,4.0,0.0,2.09
709,2002-01-07,4.0,0.0,2.09
710,2002-01-08,4.0,0.0,2.09
711,2002-01-09,4.0,0.0,2.09
712,2002-01-10,4.0,0.0,2.09
713,2002-01-11,4.0,0.0,2.09
714,2002-01-14,4.0,0.0,2.09
715,2002-01-15,4.0,0.0,2.09
716,2002-01-16,4.0,0.0,2.09
717,2002-01-17,4.0,0.0,2.09
718,2002-01-18,4.0,0.0,2.09
719,2002-01-21,4.0,0.0,2.09
720,2002-01-22,4.0,0.0,2.09
721,2002-01-23,4.0,0.0,2.09
722,2002-01-24,4.0,0.0,2.09
723,2002-01-25,4.0,0.0,2.09
724,2002-01-28,4.0,0.0,2.09
725,2002-01-29,4.0,0.0,2.09
726,2002-01-30,4.0,0.0,2.09
727,2002-01-31,4.0,0.0,2.09
728,2002-02-01,4.0,0.0,1.74
729,2002-02-04,4.0,0.0,1.74
730,2002-02-05,4.0,0.0,1.74
731,2002-02-06,4.0,0.0,1.74
732,2002-02-07,4.0,0.0,1.74
733,2002-02-08,4.0,0.0,1.74
734,2002-02-14,4.0,0.0,1.74
735,2002-02-15,4.0,0.0,1.74
736,2002-02-18,4.0,0.0,1.74
737,2002-02-19,4.0,0.0,1.74
738,2002-02-20,4.0,0.0,1.74
739,2002-02-21,4.0,0.0,1.74
740,2002-02-22,4.0,0.0,1.74
741,2002-02-25,4.0,0.0,1.74
742,2002-02-26,4.0,0.0,1.74
743,2002-02-27,4.0,0.0,1.74
744,2002-02-28,4.0,0.0,1.74
745,2002-03-04,4.0,0.0,1.74
746,2002-03-05,4.0,0.0,1.74
747,2002-03-06,4.0,0.0,1.74
748,2002-03-07,4.0,0.0,1.74
749,2002-03-08,4.0,0.0,1.74
750,2002-03-11,4.0,0.0,1.74
751,2002-03-12,4.0,0.0,1.74
752,2002-03-13,4.0,0.0,1.74
753,2002-03-14,4.0,0.0,1.74
754,2002-03-15,4.0,0.0,1.74
755,2002-03-18,4.0,0.0,1.74
756,2002-03-19,4.0,0.0,1.74
757,2002-03-20,4.0,0.0,1.74
758,2002-03-21,4.0,0.0,1.74
759,2002-03-22,4.0,0.0,1.74
760,2002-03-25,4.0,0.0,1.74
761,2002-03-26,4.0,0.0,1.74
762,2002-03-27,4.0,0.0,1.74
763,2002-03-28,4.0,0.0,1.74
764,2002-03-29,4.0,0.0,1.74
765,2002-04-01,4.0,0.0,1.75
766,2002-04-02,4.0,0.0,1.75
767,2002-04-03,4.0,0.0,1.75
768,2002-04-04,4.0,0.0,1.75
769,2002-04-08,4.0,0.0,1.75
770,2002-04-09,4.0,0.0,1.75
771,2002-04-10,4.0,0.0,1.75
772,2002-04-11,4.0,0.0,1.75
773,2002-04-12,4.0,0.0,1.75
774,2002-04-15,4.0,0.0,1.75
775,2002-04-16,4.0,0.0,1.75
776,2002-04-17,4.0,0.0,1.75
777,2002-04-18,4.0,0.0,1.75
778,2002-04-19,4.0,0.0,1.75
779,2002-04-22,4.0,0.0,1.75
780,2002-04-23,4.0,0.0,1.75
781,2002-04-24,4.0,0.0,1.75
782,2002-04-25,4.0,0.0,1.75
783,2002-04-26,4.0,0.0,1.75
784,2002-04-29,4.0,0.0,1.75
785,2002-04-30,4.0,0.0,1.75
786,2002-05-02,4.0,0.0,1.75
787,2002-05-03,4.0,0.0,1.75
788,2002-05-06,4.0,0.0,1.75
789,2002-05-07,4.25,0.0,1.75
790,2002-05-08,4.25,0.0,1.75
791,2002-05-09,4.25,0.0,1.75
792,2002-05-10,4.25,0.0,1.75
793,2002-05-13,4.25,0.0,1.75
794,2002-05-14,4.25,0.0,1.75
795,2002-05-15,4.25,0.0,1.75
796,2002-05-16,4.25,0.0,1.75
797,2002-05-17,4.25,0.0,1.75
798,2002-05-20,4.25,0.0,1.75
799,2002-05-21,4.25,0.0,1.75
800,2002-05-22,4.25,0.0,1.75
801,2002-05-23,4.25,0.0,1.75
802,2002-05-24,4.25,0.0,1.75
803,2002-05-27,4.25,0.0,1.75
804,2002-05-28,4.25,0.0,1.75
805,2002-05-29,4.25,0.0,1.75
806,2002-05-30,4.25,0.0,1.75
807,2002-05-31,4.25,0.0,1.75
808,2002-06-03,4.25,0.0,1.75
809,2002-06-04,4.25,0.0,1.75
810,2002-06-05,4.25,0.0,1.75
811,2002-06-07,4.25,0.0,1.75
812,2002-06-10,4.25,0.0,1.75
813,2002-06-11,4.25,0.0,1.75
814,2002-06-12,4.25,0.0,1.75
815,2002-06-14,4.25,0.0,1.75
816,2002-06-17,4.25,0.0,1.75
817,2002-06-18,4.25,0.0,1.75
818,2002-06-19,4.25,0.0,1.75
819,2002-06-20,4.25,0.0,1.75
820,2002-06-21,4.25,0.0,1.75
821,2002-06-24,4.25,0.0,1.75
822,2002-06-25,4.25,0.0,1.75
823,2002-06-26,4.25,0.0,1.75
824,2002-06-27,4.25,0.0,1.75
825,2002-06-28,4.25,0.0,1.75
826,2002-07-02,4.25,0.0,1.75
827,2002-07-03,4.25,0.0,1.75
828,2002-07-04,4.25,0.0,1.75
829,2002-07-05,4.25,0.0,1.75
830,2002-07-08,4.25,0.0,1.75
831,2002-07-09,4.25,0.0,1.75
832,2002-07-10,4.25,0.0,1.75
833,2002-07-11,4.25,0.0,1.75
834,2002-07-12,4.25,0.0,1.75
835,2002-07-15,4.25,0.0,1.75
836,2002-07-16,4.25,0.0,1.75
837,2002-07-18,4.25,0.0,1.75
838,2002-07-19,4.25,0.0,1.75
839,2002-07-22,4.25,0.0,1.75
840,2002-07-23,4.25,0.0,1.75
841,2002-07-24,4.25,0.0,1.75
842,2002-07-25,4.25,0.0,1.75
843,2002-07-26,4.25,0.0,1.75
844,2002-07-29,4.25,0.0,1.75
845,2002-07-30,4.25,0.0,1.75
846,2002-07-31,4.25,0.0,1.75
847,2002-08-01,4.25,0.0,1.74
848,2002-08-02,4.25,0.0,1.74
849,2002-08-05,4.25,0.0,1.74
850,2002-08-06,4.25,0.0,1.74
851,2002-08-07,4.25,0.0,1.74
852,2002-08-08,4.25,0.0,1.74
853,2002-08-09,4.25,0.0,1.74
854,2002-08-12,4.25,0.0,1.74
855,2002-08-13,4.25,0.0,1.74
856,2002-08-14,4.25,0.0,1.74
857,2002-08-16,4.25,0.0,1.74
858,2002-08-19,4.25,0.0,1.74
859,2002-08-20,4.25,0.0,1.74
860,2002-08-21,4.25,0.0,1.74
861,2002-08-22,4.25,0.0,1.74
862,2002-08-23,4.25,0.0,1.74
863,2002-08-26,4.25,0.0,1.74
864,2002-08-27,4.25,0.0,1.74
865,2002-08-28,4.25,0.0,1.74
866,2002-08-29,4.25,0.0,1.74
867,2002-08-30,4.25,0.0,1.74
868,2002-09-02,4.25,0.0,1.74
869,2002-09-03,4.25,0.0,1.74
870,2002-09-04,4.25,0.0,1.74
871,2002-09-05,4.25,0.0,1.74
872,2002-09-06,4.25,0.0,1.74
873,2002-09-09,4.25,0.0,1.74
874,2002-09-10,4.25,0.0,1.74
875,2002-09-11,4.25,0.0,1.74
876,2002-09-12,4.25,0.0,1.74
877,2002-09-13,4.25,0.0,1.74
878,2002-09-16,4.25,0.0,1.74
879,2002-09-17,4.25,0.0,1.74
880,2002-09-18,4.25,0.0,1.74
881,2002-09-19,4.25,0.0,1.74
882,2002-09-23,4.25,0.0,1.74
883,2002-09-24,4.25,0.0,1.74
884,2002-09-25,4.25,0.0,1.74
885,2002-09-26,4.25,0.0,1.74
886,2002-09-27,4.25,0.0,1.74
887,2002-09-30,4.25,0.0,1.74
888,2002-10-01,4.25,0.0,1.75
889,2002-10-02,4.25,0.0,1.75
890,2002-10-04,4.25,0.0,1.75
891,2002-10-07,4.25,0.0,1.75
892,2002-10-08,4.25,0.0,1.75
893,2002-10-09,4.25,0.0,1.75
894,2002-10-10,4.25,0.0,1.75
895,2002-10-11,4.25,0.0,1.75
896,2002-10-14,4.25,0.0,1.75
897,2002-10-15,4.25,0.0,1.75
898,2002-10-16,4.25,0.0,1.75
899,2002-10-17,4.25,0.0,1.75
900,2002-10-18,4.25,0.0,1.75
901,2002-10-21,4.25,0.0,1.75
902,2002-10-22,4.25,0.0,1.75
903,2002-10-23,4.25,0.0,1.75
904,2002-10-24,4.25,0.0,1.75
905,2002-10-25,4.25,0.0,1.75
906,2002-10-28,4.25,0.0,1.75
907,2002-10-29,4.25,0.0,1.75
908,2002-10-30,4.25,0.0,1.75
909,2002-10-31,4.25,0.0,1.75
910,2002-11-01,4.25,0.0,1.34
911,2002-11-04,4.25,0.0,1.34
912,2002-11-05,4.25,0.0,1.34
913,2002-11-06,4.25,0.0,1.34
914,2002-11-07,4.25,0.0,1.34
915,2002-11-08,4.25,0.0,1.34
916,2002-11-11,4.25,0.0,1.34
917,2002-11-12,4.25,0.0,1.34
918,2002-11-13,4.25,0.0,1.34
919,2002-11-14,4.25,0.0,1.34
920,2002-11-15,4.25,0.0,1.34
921,2002-11-18,4.25,0.0,1.34
922,2002-11-19,4.25,0.0,1.34
923,2002-11-20,4.25,0.0,1.34
924,2002-11-21,4.25,0.0,1.34
925,2002-11-22,4.25,0.0,1.34
926,2002-11-25,4.25,0.0,1.34
927,2002-11-26,4.25,0.0,1.34
928,2002-11-27,4.25,0.0,1.34
929,2002-11-28,4.25,0.0,1.34
930,2002-11-29,4.25,0.0,1.34
931,2002-12-02,4.25,0.0,1.34
932,2002-12-03,4.25,0.0,1.34
933,2002-12-04,4.25,0.0,1.34
934,2002-12-05,4.25,0.0,1.34
935,2002-12-06,4.25,0.0,1.34
936,2002-12-09,4.25,0.0,1.34
937,2002-12-10,4.25,0.0,1.34
938,2002-12-11,4.25,0.0,1.34
939,2002-12-12,4.25,0.0,1.34
940,2002-12-13,4.25,0.0,1.34
941,2002-12-16,4.25,0.0,1.34
942,2002-12-17,4.25,0.0,1.34
943,2002-12-18,4.25,0.0,1.34
944,2002-12-20,4.25,0.0,1.34
945,2002-12-23,4.25,0.0,1.34
946,2002-12-24,4.25,0.0,1.34
947,2002-12-26,4.25,0.0,1.34
948,2002-12-27,4.25,0.0,1.34
949,2002-12-30,4.25,0.0,1.34
950,2002-12-31,4.25,0.0,1.34
951,2003-01-02,4.25,0.0,1.34
952,2003-01-03,4.25,0.0,1.34
953,2003-01-06,4.25,0.0,1.34
954,2003-01-07,4.25,0.0,1.34
955,2003-01-08,4.25,0.0,1.34
956,2003-01-09,4.25,0.0,1.34
957,2003-01-10,4.25,0.0,1.34
958,2003-01-13,4.25,0.0,1.34
959,2003-01-14,4.25,0.0,1.34
960,2003-01-15,4.25,0.0,1.34
961,2003-01-16,4.25,0.0,1.34
962,2003-01-17,4.25,0.0,1.34
963,2003-01-20,4.25,0.0,1.34
964,2003-01-21,4.25,0.0,1.34
965,2003-01-22,4.25,0.0,1.34
966,2003-01-23,4.25,0.0,1.34
967,2003-01-24,4.25,0.0,1.34
968,2003-01-27,4.25,0.0,1.34
969,2003-01-28,4.25,0.0,1.34
970,2003-01-29,4.25,0.0,1.34
971,2003-01-30,4.25,0.0,1.34
972,2003-02-03,4.25,0.0,1.34
973,2003-02-04,4.25,0.0,1.34
974,2003-02-05,4.25,0.0,1.34
975,2003-02-06,4.25,0.0,1.34
976,2003-02-07,4.25,0.0,1.34
977,2003-02-10,4.25,0.0,1.34
978,2003-02-11,4.25,0.0,1.34
979,2003-02-12,4.25,0.0,1.34
980,2003-02-13,4.25,0.0,1.34
981,2003-02-14,4.25,0.0,1.34
982,2003-02-17,4.25,0.0,1.34
983,2003-02-18,4.25,0.0,1.34
984,2003-02-19,4.25,0.0,1.34
985,2003-02-20,4.25,0.0,1.34
986,2003-02-21,4.25,0.0,1.34
987,2003-02-24,4.25,0.0,1.34
988,2003-02-25,4.25,0.0,1.34
989,2003-02-26,4.25,0.0,1.34
990,2003-02-27,4.25,0.0,1.34
991,2003-02-28,4.25,0.0,1.34
992,2003-03-03,4.25,0.0,1.34
993,2003-03-04,4.25,0.0,1.34
994,2003-03-05,4.25,0.0,1.34
995,2003-03-06,4.25,0.0,1.34
996,2003-03-07,4.25,0.0,1.34
997,2003-03-10,4.25,0.0,1.34
998,2003-03-11,4.25,0.0,1.34
999,2003-03-12,4.25,0.0,1.34
1000,2003-03-13,4.25,0.0,1.34
1001,2003-03-14,4.25,0.0,1.34
1002,2003-03-17,4.25,0.0,1.34
1003,2003-03-18,4.25,0.0,1.34
1004,2003-03-19,4.25,0.0,1.34
1005,2003-03-20,4.25,0.0,1.34
1006,2003-03-21,4.25,0.0,1.34
1007,2003-03-24,4.25,0.0,1.34
1008,2003-03-25,4.25,0.0,1.34
1009,2003-03-26,4.25,0.0,1.34
1010,2003-03-27,4.25,0.0,1.34
1011,2003-03-28,4.25,0.0,1.34
1012,2003-03-31,4.25,0.0,1.34
1013,2003-04-01,4.25,0.0,1.26
1014,2003-04-02,4.25,0.0,1.26
1015,2003-04-03,4.25,0.0,1.26
1016,2003-04-04,4.25,0.0,1.26
1017,2003-04-07,4.25,0.0,1.26
1018,2003-04-08,4.25,0.0,1.26
1019,2003-04-09,4.25,0.0,1.26
1020,2003-04-10,4.25,0.0,1.26
1021,2003-04-11,4.25,0.0,1.26
1022,2003-04-14,4.25,0.0,1.26
1023,2003-04-15,4.25,0.0,1.26
1024,2003-04-16,4.25,0.0,1.26
1025,2003-04-17,4.25,0.0,1.26
1026,2003-04-18,4.25,0.0,1.26
1027,2003-04-21,4.25,0.0,1.26
1028,2003-04-22,4.25,0.0,1.26
1029,2003-04-23,4.25,0.0,1.26
1030,2003-04-24,4.25,0.0,1.26
1031,2003-04-25,4.25,0.0,1.26
1032,2003-04-28,4.25,0.0,1.26
1033,2003-04-29,4.25,0.0,1.26
1034,2003-04-30,4.25,0.0,1.26
1035,2003-05-02,4.25,0.0,1.26
1036,2003-05-06,4.25,0.0,1.26
1037,2003-05-07,4.25,0.0,1.26
1038,2003-05-09,4.25,0.0,1.26
1039,2003-05-12,4.25,0.0,1.26
1040,2003-05-13,4.0,0.0,1.26
1041,2003-05-14,4.0,0.0,1.26
1042,2003-05-15,4.0,0.0,1.26
1043,2003-05-16,4.0,0.0,1.26
1044,2003-05-19,4.0,0.0,1.26
1045,2003-05-20,4.0,0.0,1.26
1046,2003-05-21,4.0,0.0,1.26
1047,2003-05-22,4.0,0.0,1.26
1048,2003-05-23,4.0,0.0,1.26
1049,2003-05-26,4.0,0.0,1.26
1050,2003-05-27,4.0,0.0,1.26
1051,2003-05-28,4.0,0.0,1.26
1052,2003-05-29,4.0,0.0,1.26
1053,2003-05-30,4.0,0.0,1.26
1054,2003-06-02,4.0,0.0,1.26
1055,2003-06-03,4.0,0.0,1.26
1056,2003-06-04,4.0,0.0,1.26
1057,2003-06-05,4.0,0.0,1.26
1058,2003-06-09,4.0,0.0,1.26
1059,2003-06-10,4.0,0.0,1.26
1060,2003-06-11,4.0,0.0,1.26
1061,2003-06-12,4.0,0.0,1.26
1062,2003-06-13,4.0,0.0,1.26
1063,2003-06-16,4.0,0.0,1.26
1064,2003-06-17,4.0,0.0,1.26
1065,2003-06-18,4.0,0.0,1.26
1066,2003-06-19,4.0,0.0,1.26
1067,2003-06-20,4.0,0.0,1.26
1068,2003-06-23,4.0,0.0,1.26
1069,2003-06-24,4.0,0.0,1.26
1070,2003-06-25,4.0,0.0,1.26
1071,2003-06-26,4.0,0.0,1.26
1072,2003-06-27,4.0,0.0,1.26
1073,2003-06-30,4.0,0.0,1.26
1074,2003-07-01,4.0,0.0,1.01
1075,2003-07-02,4.0,0.0,1.01
1076,2003-07-03,4.0,0.0,1.01
1077,2003-07-04,4.0,0.0,1.01
1078,2003-07-07,4.0,0.0,1.01
1079,2003-07-08,4.0,0.0,1.01
1080,2003-07-09,4.0,0.0,1.01
1081,2003-07-10,3.75,0.0,1.01
1082,2003-07-11,3.75,0.0,1.01
1083,2003-07-14,3.75,0.0,1.01
1084,2003-07-15,3.75,0.0,1.01
1085,2003-07-16,3.75,0.0,1.01
1086,2003-07-18,3.75,0.0,1.01
1087,2003-07-21,3.75,0.0,1.01
1088,2003-07-22,3.75,0.0,1.01
1089,2003-07-23,3.75,0.0,1.01
1090,2003-07-24,3.75,0.0,1.01
1091,2003-07-25,3.75,0.0,1.01
1092,2003-07-28,3.75,0.0,1.01
1093,2003-07-29,3.75,0.0,1.01
1094,2003-07-30,3.75,0.0,1.01
1095,2003-07-31,3.75,0.0,1.01
1096,2003-08-01,3.75,0.0,1.03
1097,2003-08-04,3.75,0.0,1.03
1098,2003-08-05,3.75,0.0,1.03
1099,2003-08-06,3.75,0.0,1.03
1100,2003-08-07,3.75,0.0,1.03
1101,2003-08-08,3.75,0.0,1.03
1102,2003-08-11,3.75,0.0,1.03
1103,2003-08-12,3.75,0.0,1.03
1104,2003-08-13,3.75,0.0,1.03
1105,2003-08-14,3.75,0.0,1.03
1106,2003-08-18,3.75,0.0,1.03
1107,2003-08-19,3.75,0.0,1.03
1108,2003-08-20,3.75,0.0,1.03
1109,2003-08-21,3.75,0.0,1.03
1110,2003-08-22,3.75,0.0,1.03
1111,2003-08-25,3.75,0.0,1.03
1112,2003-08-26,3.75,0.0,1.03
1113,2003-08-27,3.75,0.0,1.03
1114,2003-08-28,3.75,0.0,1.03
1115,2003-08-29,3.75,0.0,1.03
1116,2003-09-01,3.75,0.0,1.01
1117,2003-09-02,3.75,0.0,1.01
1118,2003-09-03,3.75,0.0,1.01
1119,2003-09-04,3.75,0.0,1.01
1120,2003-09-05,3.75,0.0,1.01
1121,2003-09-08,3.75,0.0,1.01
1122,2003-09-09,3.75,0.0,1.01
1123,2003-09-15,3.75,0.0,1.01
1124,2003-09-16,3.75,0.0,1.01
1125,2003-09-17,3.75,0.0,1.01
1126,2003-09-18,3.75,0.0,1.01
1127,2003-09-19,3.75,0.0,1.01
1128,2003-09-22,3.75,0.0,1.01
1129,2003-09-23,3.75,0.0,1.01
1130,2003-09-24,3.75,0.0,1.01
1131,2003-09-25,3.75,0.0,1.01
1132,2003-09-26,3.75,0.0,1.01
1133,2003-09-29,3.75,0.0,1.01
1134,2003-09-30,3.75,0.0,1.01
1135,2003-10-01,3.75,0.0,1.01
1136,2003-10-02,3.75,0.0,1.01
1137,2003-10-06,3.75,0.0,1.01
1138,2003-10-07,3.75,0.0,1.01
1139,2003-10-08,3.75,0.0,1.01
1140,2003-10-09,3.75,0.0,1.01
1141,2003-10-10,3.75,0.0,1.01
1142,2003-10-13,3.75,0.0,1.01
1143,2003-10-14,3.75,0.0,1.01
1144,2003-10-15,3.75,0.0,1.01
1145,2003-10-16,3.75,0.0,1.01
1146,2003-10-17,3.75,0.0,1.01
1147,2003-10-20,3.75,0.0,1.01
1148,2003-10-21,3.75,0.0,1.01
1149,2003-10-22,3.75,0.0,1.01
1150,2003-10-23,3.75,0.0,1.01
1151,2003-10-24,3.75,0.0,1.01
1152,2003-10-27,3.75,0.0,1.01
1153,2003-10-28,3.75,0.0,1.01
1154,2003-10-29,3.75,0.0,1.01
1155,2003-10-30,3.75,0.0,1.01
1156,2003-10-31,3.75,0.0,1.01
1157,2003-11-03,3.75,0.0,1.01
1158,2003-11-04,3.75,0.0,1.01
1159,2003-11-05,3.75,0.0,1.01
1160,2003-11-06,3.75,0.0,1.01
1161,2003-11-07,3.75,0.0,1.01
1162,2003-11-10,3.75,0.0,1.01
1163,2003-11-11,3.75,0.0,1.01
1164,2003-11-12,3.75,0.0,1.01
1165,2003-11-13,3.75,0.0,1.01
1166,2003-11-14,3.75,0.0,1.01
1167,2003-11-17,3.75,0.0,1.01
1168,2003-11-18,3.75,0.0,1.01
1169,2003-11-19,3.75,0.0,1.01
1170,2003-11-20,3.75,0.0,1.01
1171,2003-11-21,3.75,0.0,1.01
1172,2003-11-24,3.75,0.0,1.01
1173,2003-11-25,3.75,0.0,1.01
1174,2003-11-26,3.75,0.0,1.01
1175,2003-11-27,3.75,0.0,1.01
1176,2003-11-28,3.75,0.0,1.01
1177,2003-12-01,3.75,1198.4000244140625,0.98
1178,2003-12-02,3.75,1195.0,0.98
1179,2003-12-03,3.75,1192.5,0.98
1180,2003-12-04,3.75,1190.0999755859375,0.98
1181,2003-12-05,3.75,1184.699951171875,0.98
1182,2003-12-08,3.75,1185.5999755859375,0.98
1183,2003-12-09,3.75,1182.699951171875,0.98
1184,2003-12-10,3.75,1176.4000244140625,0.98
1185,2003-12-11,3.75,1169.9000244140625,0.98
1186,2003-12-12,3.75,1173.199951171875,0.98
1187,2003-12-15,3.75,1179.9000244140625,0.98
1188,2003-12-16,3.75,1179.800048828125,0.98
1189,2003-12-17,3.75,1187.0,0.98
1190,2003-12-18,3.75,1183.800048828125,0.98
1191,2003-12-19,3.75,1192.800048828125,0.98
1192,2003-12-22,3.75,1195.5,0.98
1193,2003-12-23,3.75,1195.4000244140625,0.98
1194,2003-12-24,3.75,1200.5,0.98
1195,2003-12-26,3.75,1200.699951171875,0.98
1196,2003-12-29,3.75,1186.0999755859375,0.98
1197,2003-12-30,3.75,1194.800048828125,0.98
1198,2003-12-31,3.75,1189.9000244140625,0.98
1199,2004-01-02,3.75,1195.800048828125,0.98
1200,2004-01-05,3.75,1178.9000244140625,0.98
1201,2004-01-06,3.75,1189.4000244140625,0.98
1202,2004-01-07,3.75,1176.800048828125,0.98
1203,2004-01-08,3.75,1171.0,0.98
1204,2004-01-09,3.75,1181.300048828125,0.98
1205,2004-01-12,3.75,1168.800048828125,0.98
1206,2004-01-13,3.75,1175.300048828125,0.98
1207,2004-01-14,3.75,1175.199951171875,0.98
1208,2004-01-15,3.75,1174.5,0.98
1209,2004-01-16,3.75,1186.699951171875,0.98
1210,2004-01-19,3.75,1187.5,0.98
1211,2004-01-20,3.75,1176.699951171875,0.98
1212,2004-01-26,3.75,1174.5,0.98
1213,2004-01-27,3.75,1167.800048828125,0.98
1214,2004-01-28,3.75,1176.4000244140625,0.98
1215,2004-01-29,3.75,1158.199951171875,0.98
1216,2004-01-30,3.75,1160.0,0.98
1217,2004-02-02,3.75,1158.4000244140625,0.98
1218,2004-02-03,3.75,1170.300048828125,0.98
1219,2004-02-04,3.75,1168.9000244140625,0.98
1220,2004-02-05,3.75,1157.699951171875,0.98
1221,2004-02-06,3.75,1167.300048828125,0.98
1222,2004-02-09,3.75,1152.800048828125,0.98
1223,2004-02-10,3.75,1165.5999755859375,0.98
1224,2004-02-11,3.75,1160.9000244140625,0.98
1225,2004-02-12,3.75,1159.199951171875,0.98
1226,2004-02-13,3.75,1159.699951171875,0.98
1227,2004-02-16,3.75,1147.699951171875,0.98
1228,2004-02-17,3.75,1156.9000244140625,0.98
1229,2004-02-18,3.75,1147.699951171875,0.98
1230,2004-02-19,3.75,1147.0,0.98
1231,2004-02-20,3.75,1157.5,0.98
1232,2004-02-23,3.75,1179.4000244140625,0.98
1233,2004-02-24,3.75,1180.0999755859375,0.98
1234,2004-02-25,3.75,1158.800048828125,0.98
1235,2004-02-26,3.75,1165.800048828125,0.98
1236,2004-02-27,3.75,1172.800048828125,0.98
1237,2004-03-02,3.75,1163.0,0.98
1238,2004-03-03,3.75,1156.5999755859375,0.98
1239,2004-03-04,3.75,1160.0,0.98
1240,2004-03-05,3.75,1175.699951171875,0.98
1241,2004-03-08,3.75,1156.5999755859375,0.98
1242,2004-03-09,3.75,1181.4000244140625,0.98
1243,2004-03-10,3.75,1158.9000244140625,0.98
1244,2004-03-11,3.75,1162.0,0.98
1245,2004-03-12,3.75,1177.0,0.98
1246,2004-03-15,3.75,1170.4000244140625,0.98
1247,2004-03-16,3.75,1171.4000244140625,0.98
1248,2004-03-17,3.75,1174.5,0.98
1249,2004-03-18,3.75,1159.300048828125,0.98
1250,2004-03-19,3.75,1170.5,0.98
1251,2004-03-22,3.75,1163.0999755859375,0.98
1252,2004-03-23,3.75,1163.300048828125,0.98
1253,2004-03-24,3.75,1182.800048828125,0.98
1254,2004-03-25,3.75,1183.5,0.98
1255,2004-03-26,3.75,1184.300048828125,0.98
1256,2004-03-29,3.75,1180.199951171875,0.98
1257,2004-03-30,3.75,1178.699951171875,0.98
1258,2004-03-31,3.75,1166.300048828125,0.98
1259,2004-04-01,3.75,1161.5,1.0
1260,2004-04-02,3.75,1184.0999755859375,1.0
1261,2004-04-06,3.75,1183.800048828125,1.0
1262,2004-04-07,3.75,1131.9000244140625,1.0
1263,2004-04-08,3.75,1134.5,1.0
1264,2004-04-09,3.75,1133.699951171875,1.0
1265,2004-04-12,3.75,1135.0,1.0
1266,2004-04-13,3.75,1142.199951171875,1.0
1267,2004-04-14,3.75,1158.300048828125,1.0
1268,2004-04-16,3.75,1161.0,1.0
1269,2004-04-19,3.75,1155.9000244140625,1.0
1270,2004-04-20,3.75,1159.5999755859375,1.0
1271,2004-04-21,3.75,1158.5999755859375,1.0
1272,2004-04-22,3.75,1159.300048828125,1.0
1273,2004-04-23,3.75,1156.699951171875,1.0
1274,2004-04-26,3.75,1141.5,1.0
1275,2004-04-27,3.75,1152.5,1.0
1276,2004-04-28,3.75,1144.5,1.0
1277,2004-04-29,3.75,1169.5999755859375,1.0
1278,2004-04-30,3.75,1162.699951171875,1.0
1279,2004-05-03,3.75,1160.0999755859375,1.0
1280,2004-05-04,3.75,1172.4000244140625,1.0
1281,2004-05-06,3.75,1165.800048828125,1.0
1282,2004-05-07,3.75,1159.800048828125,1.0
1283,2004-05-10,3.75,1178.5,1.0
1284,2004-05-11,3.75,1185.300048828125,1.0
1285,2004-05-12,3.75,1168.5,1.0
1286,2004-05-13,3.75,1186.699951171875,1.0
1287,2004-05-14,3.75,1186.4000244140625,1.0
1288,2004-05-17,3.75,1180.0999755859375,1.0
1289,2004-05-18,3.75,1183.699951171875,1.0
1290,2004-05-19,3.75,1173.5999755859375,1.0
1291,2004-05-20,3.75,1174.0,1.0
1292,2004-05-21,3.75,1172.699951171875,1.0
1293,2004-05-24,3.75,1179.4000244140625,1.0
1294,2004-05-25,3.75,1179.9000244140625,1.0
1295,2004-05-27,3.75,1168.9000244140625,1.0
